Close,High,Low,Open,Volume,CPIAUCSL,Inflation,Return,Real_return,Log_Return,rv
66756.3984375,68365.78125,66304.5625,68243.1015625,28955204146,313.044,-0.00041829647960411886,-0.021757960505889518,-0.02134859406802858,-0.021998155421161833,
66011.09375,67294.6484375,65056.89453125,66747.5703125,27403884779,313.044,-0.00041829647960411886,-0.011164543099157487,-0.010750743617761849,-0.011227334405387725,
66191.0,66402.1875,65871.7734375,66006.7421875,14121265576,313.044,-0.00041829647960411886,0.0027253941690672523,0.003145006193690625,0.0027216870164859935,
66639.046875,66894.84375,66018.25,66189.359375,13281140541,313.044,-0.00041829647960411886,0.006768999939568809,0.007190304098064537,0.00674619312119944,
66490.296875,67188.3203125,65094.96484375,66636.515625,30006354476,313.044,-0.00041829647960411886,-0.0022321747830370553,-0.0018146373598523224,-0.0022346697987336212,
65140.74609375,66556.703125,64066.95703125,66490.9765625,39481285950,313.044,-0.00041829647960411886,-0.02029695827328193,-0.019886980447588964,-0.020505771883152002,
64960.296875,65695.3515625,64693.30078125,65146.66015625,21103423504,313.044,-0.00041829647960411886,-0.0027701435671353414,-0.002352831268568001,-0.002773987515326679,
64828.65625,66438.9609375,64547.84765625,64960.296875,25641109124,313.044,-0.00041829647960411886,-0.00202647819256907,-0.0016088546912185198,-0.002028534277712279,
64096.19921875,65007.546875,63378.89453125,64837.98828125,26188171739,313.044,-0.00041829647960411886,-0.011298352821403679,-0.010884609335566453,-0.011362664075990998,
64252.578125,64475.46875,63929.7578125,64113.86328125,9858198793,313.044,-0.00041829647960411886,0.0024397531859308152,0.002859245677936384,0.002436781820078235,
63180.796875,64491.703125,63180.796875,64248.96484375,11170471802,313.044,-0.00041829647960411886,-0.01668075089399379,-0.016269259788484924,-0.016821441362000096,
60277.4140625,63292.52734375,58601.69921875,63173.3515625,43152133651,313.044,-0.00041829647960411886,-0.04595356431233677,-0.0455543230456934,-0.047042933993412646,
61804.640625,62258.26171875,60239.75,60266.28125,29201215431,313.044,-0.00041829647960411886,0.025336630415439876,0.025765704598572192,0.025020978589857558,
60811.27734375,62434.13671875,60695.1875,61789.67578125,22506003064,313.044,-0.00041829647960411886,-0.016072632592061153,-0.01566088700635926,-0.016203198264060435,
61604.80078125,62293.86328125,60585.33203125,60811.2265625,21231745045,313.044,-0.00041829647960411886,0.013048951973404943,0.013472884113003625,0.01296454786345771,
